Level,Code,Name,Scenario,Year,Population
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2021,136216.28519940167
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2022,137716.0019217799
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2023,142820.68881629588
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2024,149339.0368206908
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2025,147704.21048368386
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2026,143527.5577546486
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2027,138166.8534937766
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2028,133509.71719771813
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2029,129698.7048632717
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2030,127338.12494859465
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2031,126081.37523206853
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2032,124990.13479346254
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2033,124061.7167938494
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2034,123288.52131740622
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2035,122689.35623662396
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2036,122198.43238119764
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2037,121693.38342969648
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2038,121173.59524750857
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2039,120639.0678346339
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2040,120082.2012752496
Borough,REM23,Ahuntsic-Cartierville,Faible (D2025),2041,119515.12472794164
Borough,REM09,Anjou,Faible (D2025),2021,43524.27159719311
Borough,REM09,Anjou,Faible (D2025),2022,44003.46597434185
Borough,REM09,Anjou,Faible (D2025),2023,45634.53217534937
Borough,REM09,Anjou,Faible (D2025),2024,47717.295983604745
Borough,REM09,Anjou,Faible (D2025),2025,47194.930941848004
Borough,REM09,Anjou,Faible (D2025),2026,45860.393243366656
Borough,REM09,Anjou,Faible (D2025),2027,44147.52353868433
Borough,REM09,Anjou,Faible (D2025),2028,42659.460164190794
Borough,REM09,Anjou,Faible (D2025),2029,41441.75307680483
Borough,REM09,Anjou,Faible (D2025),2030,40687.492885500375
Borough,REM09,Anjou,Faible (D2025),2031,40285.93211828589
Borough,REM09,Anjou,Faible (D2025),2032,39937.25541521621
Borough,REM09,Anjou,Faible (D2025),2033,39640.6042687565
Borough,REM09,Anjou,Faible (D2025),2034,39393.55032902256
Borough,REM09,Anjou,Faible (D2025),2035,39202.103148758135
Borough,REM09,Anjou,Faible (D2025),2036,39045.241557753514
Borough,REM09,Anjou,Faible (D2025),2037,38883.86666999442
Borough,REM09,Anjou,Faible (D2025),2038,38717.78225518719
Borough,REM09,Anjou,Faible (D2025),2039,38546.98831333181
Borough,REM09,Anjou,Faible (D2025),2040,38369.056494544086
Borough,REM09,Anjou,Faible (D2025),2041,38187.86234712405
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2021,171692.54727618326
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2022,173582.8512430025
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2023,180017.006268474
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2024,188232.99726594472
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2025,186172.3956444571
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2026,180907.97263448912
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2027,174151.1229054272
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2028,168281.07886104475
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2029,163477.52387902315
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2030,160502.15292387924
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2031,158918.09445536995
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2032,157542.65061382944
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2033,156372.43479817055
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2034,155397.86776531822
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2035,154642.6557228825
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2036,154023.87532424362
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2037,153387.29107988943
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2038,152732.1289095714
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2039,152058.38881328955
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2040,151356.49154796876
Borough,REM34,Côte-des-Neiges - Notre-Dame-de-Grâce,Faible (D2025),2041,150641.7251985168
Borough,REM27,Lachine,Faible (D2025),2021,46729.98824583127
Borough,REM27,Lachine,Faible (D2025),2022,47244.476984870234
Borough,REM27,Lachine,Faible (D2025),2023,48995.67698441645
Borough,REM27,Lachine,Faible (D2025),2024,51231.84371867819
Borough,REM27,Lachine,Faible (D2025),2025,50671.004642788874
Borough,REM27,Lachine,Faible (D2025),2026,49238.17351948355
Borough,REM27,Lachine,Faible (D2025),2027,47399.144898689636
Borough,REM27,Lachine,Faible (D2025),2028,45801.48038996023
Borough,REM27,Lachine,Faible (D2025),2029,44494.08486575618
Borough,REM27,Lachine,Faible (D2025),2030,43684.270741808185
Borough,REM27,Lachine,Faible (D2025),2031,43253.13360284387
Borough,REM27,Lachine,Faible (D2025),2032,42878.775626521245
Borough,REM27,Lachine,Faible (D2025),2033,42560.275073187026
Borough,REM27,Lachine,Faible (D2025),2034,42295.024736393396
Borough,REM27,Lachine,Faible (D2025),2035,42089.47679371326
Borough,REM27,Lachine,Faible (D2025),2036,41921.06179135074
Borough,REM27,Lachine,Faible (D2025),2037,41747.801071953865
Borough,REM27,Lachine,Faible (D2025),2038,41569.483952173316
Borough,REM27,Lachine,Faible (D2025),2039,41386.110432009096
Borough,REM27,Lachine,Faible (D2025),2040,41195.07330501336
Borough,REM27,Lachine,Faible (D2025),2041,41000.53356733519
Borough,REM17,LaSalle,Faible (D2025),2021,82769.89281028548
Borough,REM17,LaSalle,Faible (D2025),2022,83681.17439585603
Borough,REM17,LaSalle,Faible (D2025),2023,86782.96495247452
Borough,REM17,LaSalle,Faible (D2025),2024,90743.74662284614
Borough,REM17,LaSalle,Faible (D2025),2025,89750.36759713411
Borough,REM17,LaSalle,Faible (D2025),2026,87212.48383248749
Borough,REM17,LaSalle,Faible (D2025),2027,83955.12795605544
Borough,REM17,LaSalle,Faible (D2025),2028,81125.28516990565
Borough,REM17,LaSalle,Faible (D2025),2029,78809.57760264193
Borough,REM17,LaSalle,Faible (D2025),2030,77375.20471380623
Borough,REM17,LaSalle,Faible (D2025),2031,76611.55858167195
Borough,REM17,LaSalle,Faible (D2025),2032,75948.481813711
Borough,REM17,LaSalle,Faible (D2025),2033,75384.3417903751
Borough,REM17,LaSalle,Faible (D2025),2034,74914.5205306563
Borough,REM17,LaSalle,Faible (D2025),2035,74550.44637139248
Borough,REM17,LaSalle,Faible (D2025),2036,74252.14345678745
Borough,REM17,LaSalle,Faible (D2025),2037,73945.25762798583
Borough,REM17,LaSalle,Faible (D2025),2038,73629.41571480513
Borough,REM17,LaSalle,Faible (D2025),2039,73304.61771724536
Borough,REM17,LaSalle,Faible (D2025),2040,72966.24565429856
Borough,REM17,LaSalle,Faible (D2025),2041,72621.66963706833
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2021,106501.25455018834
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2022,107673.81414663725
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2023,111664.93428000469
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2024,116761.33108047936
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2025,115483.13548435037
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2026,112217.60262378548
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2027,108026.31427511516
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2028,104385.11339068798
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2029,101405.45795425732
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2030,99559.82898257408
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2031,98577.23412418623
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2032,97724.04336540648
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2033,96998.1559903321
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2034,96393.6299739811
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2035,95925.17032767255
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2036,95541.3395220168
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2037,95146.46495275814
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2038,94740.06645626163
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2039,94322.14403252731
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2040,93886.75565657316
Borough,REM21,Le Plateau-Mont-Royal,Faible (D2025),2041,93443.38456018864
Borough,REM20,Le Sud-Ouest,Faible (D2025),2021,85102.97010747333
Borough,REM20,Le Sud-Ouest,Faible (D2025),2022,86039.93845312599
Borough,REM20,Le Sud-Ouest,Faible (D2025),2023,89229.16076642035
Borough,REM20,Le Sud-Ouest,Faible (D2025),2024,93301.58701527951
Borough,REM20,Le Sud-Ouest,Faible (D2025),2025,92280.20710695545
Borough,REM20,Le Sud-Ouest,Faible (D2025),2026,89670.78671476032
Borough,REM20,Le Sud-Ouest,Faible (D2025),2027,86321.61408242666
Borough,REM20,Le Sud-Ouest,Faible (D2025),2028,83412.00507048133
Borough,REM20,Le Sud-Ouest,Faible (D2025),2029,81031.02346976571
Borough,REM20,Le Sud-Ouest,Faible (D2025),2030,79556.21917877374
Borough,REM20,Le Sud-Ouest,Faible (D2025),2031,78771.04776258417
Borough,REM20,Le Sud-Ouest,Faible (D2025),2032,78089.28051066707
Borough,REM20,Le Sud-Ouest,Faible (D2025),2033,77509.23878399204
Borough,REM20,Le Sud-Ouest,Faible (D2025),2034,77026.17443215883
Borough,REM20,Le Sud-Ouest,Faible (D2025),2035,76651.83792838024
Borough,REM20,Le Sud-Ouest,Faible (D2025),2036,76345.12659696906
Borough,REM20,Le Sud-Ouest,Faible (D2025),2037,76029.59042036951
Borough,REM20,Le Sud-Ouest,Faible (D2025),2038,75704.84570966034
Borough,REM20,Le Sud-Ouest,Faible (D2025),2039,75370.89246484159
Borough,REM20,Le Sud-Ouest,Faible (D2025),2040,75022.98253551294
Borough,REM20,Le Sud-Ouest,Faible (D2025),2041,74668.69377786879
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2021,19007.836392317648
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2022,19217.109241390423
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2023,19929.42534355787
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2024,20839.00595819845
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2025,20610.8796992993
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2026,20028.062955876772
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2027,19280.02178452128
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2028,18630.157602403702
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2029,18098.362899323805
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2030,17768.963835595925
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2031,17593.594987716606
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2032,17441.321566874594
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2033,17311.768647306304
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2034,17203.875724708996
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2035,17120.267279427822
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2036,17051.7629863371
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2037,16981.287654946344
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2038,16908.755587938165
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2039,16834.166785312565
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2040,16756.46074276681
Borough,REM32,LÎle-Bizard - Sainte-Geneviève,Faible (D2025),2041,16677.3299823194
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2021,141541.70020346588
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2022,143100.04878416788
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2023,148404.30488686851
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2024,155177.48958875157
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2025,153478.74924402236
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2026,149138.8090704836
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2027,143568.52652856093
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2028,138729.31814420043
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2029,134769.3131820603
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2030,132316.4457139713
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2031,131010.56300437504
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2032,129876.66020571212
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2033,128911.94543631154
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2034,128108.52165944675
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2035,127485.93204681473
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2036,126975.81538149997
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2037,126451.02139540054
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2038,125910.91194413451
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2039,125355.48702770186
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2040,124776.8496093761
Borough,REM22,Mercier - Hochelaga-Maisonneuve,Faible (D2025),2041,124187.60304070055
Borough,REM16,Montréal-Nord,Faible (D2025),2021,89046.45451229729
Borough,REM16,Montréal-Nord,Faible (D2025),2022,90026.83990971945
Borough,REM16,Montréal-Nord,Faible (D2025),2023,93363.84376859455
Borough,REM16,Montréal-Nord,Faible (D2025),2024,97624.97729032433
Borough,REM16,Montréal-Nord,Faible (D2025),2025,96556.2688841254
Borough,REM16,Montréal-Nord,Faible (D2025),2026,93825.93369178574
Borough,REM16,Montréal-Nord,Faible (D2025),2027,90321.5677679842
Borough,REM16,Montréal-Nord,Faible (D2025),2028,87277.13387568216
Borough,REM16,Montréal-Nord,Faible (D2025),2029,84785.82282584465
Borough,REM16,Montréal-Nord,Faible (D2025),2030,83242.67934863686
Borough,REM16,Montréal-Nord,Faible (D2025),2031,82421.12481642974
Borough,REM16,Montréal-Nord,Faible (D2025),2032,81707.76596997418
Borough,REM16,Montréal-Nord,Faible (D2025),2033,81100.84638580015
Borough,REM16,Montréal-Nord,Faible (D2025),2034,80595.397894664
Borough,REM16,Montréal-Nord,Faible (D2025),2035,80203.71546085564
Borough,REM16,Montréal-Nord,Faible (D2025),2036,79882.79180112414
Borough,REM16,Montréal-Nord,Faible (D2025),2037,79552.63437229324
Borough,REM16,Montréal-Nord,Faible (D2025),2038,79212.84170614125
Borough,REM16,Montréal-Nord,Faible (D2025),2039,78863.41380266815
Borough,REM16,Montréal-Nord,Faible (D2025),2040,78499.38249263025
Borough,REM16,Montréal-Nord,Faible (D2025),2041,78128.67677340638
Borough,REM05,Outremont,Faible (D2025),2021,24789.197908731338
Borough,REM05,Outremont,Faible (D2025),2022,25062.12250496186
Borough,REM05,Outremont,Faible (D2025),2023,25991.094349297684
Borough,REM05,Outremont,Faible (D2025),2024,27177.330036773612
Borough,REM05,Outremont,Faible (D2025),2025,26879.81763908088
Borough,REM05,Outremont,Faible (D2025),2026,26119.733256038606
Borough,REM05,Outremont,Faible (D2025),2027,25144.17032200024
Borough,REM05,Outremont,Faible (D2025),2028,24296.645570007982
Borough,REM05,Outremont,Faible (D2025),2029,23603.101924672806
Borough,REM05,Outremont,Faible (D2025),2030,23173.513916171145
Borough,REM05,Outremont,Faible (D2025),2031,22944.805451547378
Borough,REM05,Outremont,Faible (D2025),2032,22746.21704371482
Borough,REM05,Outremont,Faible (D2025),2033,22577.259730712572
Borough,REM05,Outremont,Faible (D2025),2034,22436.550448708385
Borough,REM05,Outremont,Faible (D2025),2035,22327.511931428533
Borough,REM05,Outremont,Faible (D2025),2036,22238.17159600193
Borough,REM05,Outremont,Faible (D2025),2037,22146.26071769518
Borough,REM05,Outremont,Faible (D2025),2038,22051.667533774376
Borough,REM05,Outremont,Faible (D2025),2039,21954.39204423951
Borough,REM05,Outremont,Faible (D2025),2040,21853.051185258337
Borough,REM05,Outremont,Faible (D2025),2041,21749.85227082576
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2021,70839.79565602863
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2022,71619.7290244925
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2023,74274.4408011803
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2024,77664.33239872509
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2025,76814.13476283205
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2026,74642.0506730484
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2027,71854.19609415815
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2028,69432.23470332948
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2029,67450.30328727604
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2030,66222.6747512265
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2031,65569.09729549749
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2032,65001.59356736923
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2033,64518.76626606896
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2034,64116.663026553804
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2035,63805.06495423294
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2036,63549.75814161386
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2037,63287.10551921809
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2038,63016.78770401186
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2039,62738.80469599518
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2040,62449.20413012515
Borough,REM31,Pierrefonds - Roxboro,Faible (D2025),2041,62154.293821318715
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2021,108643.09600334438
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2022,109839.23688773753
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2023,113910.62224034841
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2024,119109.5124243526
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2025,117805.61109992405
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2026,114474.40526980643
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2027,110198.826128833
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2028,106484.39723383944
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2029,103444.81809456767
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2030,101562.07177008524
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2031,100559.71599518761
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2032,99689.36675933337
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2033,98948.88109922635
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2034,98332.19749011457
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2035,97854.31667507114
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2036,97462.76666710155
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2037,97059.95079494642
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2038,96645.37923842379
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2039,96219.05199753368
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2040,95774.90754752405
Borough,REM33,Rivière-des-Prairies - Pointe-aux-Trembles,Faible (D2025),2041,95322.61983698903
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2021,142735.4144720012
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2022,144306.90563141645
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2023,149655.89601514282
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2024,156486.20343923735
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2025,154773.13649969455
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2026,150396.59475571898
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2027,144779.33435680784
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2028,139899.31374475383
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2029,135905.9114557483
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2030,133432.35734272518
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2031,132115.46126518692
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2032,130971.99551830484
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2033,129999.14467463325
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2034,129188.94509653996
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2035,128561.10477614497
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2036,128046.68596142033
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2037,127517.46604240964
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2038,126972.80149283956
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2039,126412.69231271013
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2040,125829.17486438916
Borough,REM24,Rosemont - La Petite-Patrie,Faible (D2025),2041,125234.95879177448
Borough,REM15,Saint-Laurent,Faible (D2025),2021,102768.12957379936
Borough,REM15,Saint-Laurent,Faible (D2025),2022,103899.58813783042
Borough,REM15,Saint-Laurent,Faible (D2025),2023,107750.80991679283
Borough,REM15,Saint-Laurent,Faible (D2025),2024,112668.56575885066
Borough,REM15,Saint-Laurent,Faible (D2025),2025,111435.17399085283
Borough,REM15,Saint-Laurent,Faible (D2025),2026,108284.10590663712
Borough,REM15,Saint-Laurent,Faible (D2025),2027,104239.73228947633
Borough,REM15,Saint-Laurent,Faible (D2025),2028,100726.16424865382
Borough,REM15,Saint-Laurent,Faible (D2025),2029,97850.95289767317
Borough,REM15,Saint-Laurent,Faible (D2025),2030,96070.01765791296
Borough,REM15,Saint-Laurent,Faible (D2025),2031,95121.86511124259
Borough,REM15,Saint-Laurent,Faible (D2025),2032,94298.58073943149
Borough,REM15,Saint-Laurent,Faible (D2025),2033,93598.13746171897
Borough,REM15,Saint-Laurent,Faible (D2025),2034,93014.8015353819
Borough,REM15,Saint-Laurent,Faible (D2025),2035,92562.76252574522
Borough,REM15,Saint-Laurent,Faible (D2025),2036,92192.38591246826
Borough,REM15,Saint-Laurent,Faible (D2025),2037,91811.35264604932
Borough,REM15,Saint-Laurent,Faible (D2025),2038,91419.1993937431
Borough,REM15,Saint-Laurent,Faible (D2025),2039,91015.92615554959
Borough,REM15,Saint-Laurent,Faible (D2025),2040,90595.79918874567
Borough,REM15,Saint-Laurent,Faible (D2025),2041,90167.96931505109
Borough,REM14,Saint-Léonard,Faible (D2025),2021,80012.07063845862
Borough,REM14,Saint-Léonard,Faible (D2025),2022,80892.9890995145
Borough,REM14,Saint-Léonard,Faible (D2025),2023,83891.43064263345
Borough,REM14,Saint-Léonard,Faible (D2025),2024,87720.242448874
Borough,REM14,Saint-Léonard,Faible (D2025),2025,86759.96196429958
Borough,REM14,Saint-Léonard,Faible (D2025),2026,84306.63832022366
Borough,REM14,Saint-Léonard,Faible (D2025),2027,81157.81476094884
Borough,REM14,Saint-Léonard,Faible (D2025),2028,78422.25992073509
Borough,REM14,Saint-Léonard,Faible (D2025),2029,76183.70975280623
Borough,REM14,Saint-Léonard,Faible (D2025),2030,74797.12894417251
Borough,REM14,Saint-Léonard,Faible (D2025),2031,74058.92684927357
Borough,REM14,Saint-Léonard,Faible (D2025),2032,73417.94323318485
Borough,REM14,Saint-Léonard,Faible (D2025),2033,72872.59987384774
Borough,REM14,Saint-Léonard,Faible (D2025),2034,72418.43265743932
Borough,REM14,Saint-Léonard,Faible (D2025),2035,72066.48913836986
Borough,REM14,Saint-Léonard,Faible (D2025),2036,71778.12542223286
Borough,REM14,Saint-Léonard,Faible (D2025),2037,71481.46476727347
Borough,REM14,Saint-Léonard,Faible (D2025),2038,71176.14643702115
Borough,REM14,Saint-Léonard,Faible (D2025),2039,70862.1704314759
Borough,REM14,Saint-Léonard,Faible (D2025),2040,70535.07263681479
Borough,REM14,Saint-Léonard,Faible (D2025),2041,70201.97759833097
Borough,REM12,Verdun,Faible (D2025),2021,70834.76313381725
Borough,REM12,Verdun,Faible (D2025),2022,71614.6410951196
Borough,REM12,Verdun,Faible (D2025),2023,74269.16427871709
Borough,REM12,Verdun,Faible (D2025),2024,77658.81505534193
Borough,REM12,Verdun,Faible (D2025),2025,76808.67781824658
Borough,REM12,Verdun,Faible (D2025),2026,74636.7480352523
Borough,REM12,Verdun,Faible (D2025),2027,71849.09150803568
Borough,REM12,Verdun,Faible (D2025),2028,69427.30217550253
Borough,REM12,Verdun,Faible (D2025),2029,67445.51155762305
Borough,REM12,Verdun,Faible (D2025),2030,66217.9702333987
Borough,REM12,Verdun,Faible (D2025),2031,65564.43920839457
Borough,REM12,Verdun,Faible (D2025),2032,64996.975796236875
Borough,REM12,Verdun,Faible (D2025),2033,64514.18279541836
Borough,REM12,Verdun,Faible (D2025),2034,64112.10812167567
Borough,REM12,Verdun,Faible (D2025),2035,63800.53218555954
